Категории,Имя,Изображения,Описание,Базовая цена,Видимость в каталоге,Type,SKU,Attribute 1 name,Attribute 1 value(s),parent
ПРЯЖА > ALIZE,MY BABY (НОВИНКА) Джинс,https://2676270.ru/upload/iblock/d2d/1548852198353.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variation,MY BABY (НОВИНКА) Джинс,Цвет,Джинс,MY BABY (НОВИНКА)
ПРЯЖА > ALIZE,MY BABY (НОВИНКА) Goluboj,https://2676270.ru/upload/iblock/f73/155134113928100040.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variation,MY BABY (НОВИНКА) Goluboj,Цвет,Голубой,MY BABY (НОВИНКА)
ПРЯЖА > ALIZE,MY BABY (НОВИНКА) Krasnyj,https://2676270.ru/upload/iblock/911/154926940956.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variation,MY BABY (НОВИНКА) Krasnyj,Цвет,Красный,MY BABY (НОВИНКА)
ПРЯЖА > ALIZE,MY BABY (НОВИНКА) Bordovyj,https://2676270.ru/upload/iblock/ae4/154926971157.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variation,MY BABY (НОВИНКА) Bordovyj,Цвет,Бордовый,MY BABY (НОВИНКА)
ПРЯЖА > ALIZE,MY BABY (НОВИНКА) Temno-sinij,https://2676270.ru/upload/iblock/692/154926913058.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variation,MY BABY (НОВИНКА) Temno-sinij,Цвет,Темно-синий,MY BABY (НОВИНКА)
ПРЯЖА > ALIZE,MY BABY (НОВИНКА) Slonovaja kost',https://2676270.ru/upload/iblock/bdf/1548852219599.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variation,MY BABY (НОВИНКА) Slonovaja kost',Цвет,Слоновая кость,MY BABY (НОВИНКА)
ПРЯЖА > ALIZE,MY BABY (НОВИНКА) Chernyj,https://2676270.ru/upload/iblock/149/154884909960.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variation,MY BABY (НОВИНКА) Chernyj,Цвет,Черный,MY BABY (НОВИНКА)
ПРЯЖА > ALIZE,MY BABY (НОВИНКА) Molochnyj,https://2676270.ru/upload/iblock/924/154884911062.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variation,MY BABY (НОВИНКА) Molochnyj,Цвет,Молочный,MY BABY (НОВИНКА)
ПРЯЖА > ALIZE,MY BABY (НОВИНКА) Роза,https://2676270.ru/upload/iblock/6f7/1565960742624.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variation,MY BABY (НОВИНКА) Роза,Цвет,Роза,MY BABY (НОВИНКА)
ПРЯЖА > ALIZE,MY BABY (НОВИНКА),https://2676270.ru/upload/resize_cache/iblock/666/230_189_1/1549698643184.jpg,"Состав: 100% акрил, Длина нити: 50гр.-150м., Вес упаковки: 250 гр.",292,visible,variable,MY BABY (НОВИНКА),Цвет,"Кремовый, Оливковый, Темно-красный, Герань, Ярко-розовый, Светло-розовый, Детский розовый, Светло-бирюзовый, Водяная зелень, Розовый, Угольно-серый меланж, Серый меланж, Кофе с молоком, Сиреневый, Беж, Светло-бирюзовый, Хаки, Джинс, Голубой, Красный, Бордовый, Темно-синий, Слоновая кость, Черный, Молочный, Роза",
ПРЯЖА > ALIZE,NATURALE Василек,https://2676270.ru/upload/iblock/fd8/1565961363141.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Василек,Цвет,Василек,NATURALE
ПРЯЖА > ALIZE,NATURALE Temnaja fuksija,https://2676270.ru/upload/iblock/db5/1532353389149.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Temnaja fuksija,Цвет,Темная фуксия,NATURALE
ПРЯЖА > ALIZE,NATURALE Purpurnyj,https://2676270.ru/upload/iblock/5e7/1532353471206.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Purpurnyj,Цвет,Пурпурный,NATURALE
ПРЯЖА > ALIZE,NATURALE Zheltyj,https://2676270.ru/upload/iblock/a74/1550665702216.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Zheltyj,Цвет,Желтый,NATURALE
ПРЯЖА > ALIZE,NATURALE Джинс,https://2676270.ru/upload/iblock/7ce/153235301522.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Джинс,Цвет,Джинс,NATURALE
ПРЯЖА > ALIZE,NATURALE Хаки,https://2676270.ru/upload/iblock/ecd/1532353420244.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Хаки,Цвет,Хаки,NATURALE
ПРЯЖА > ALIZE,NATURALE Бордо,https://2676270.ru/upload/iblock/cb8/1532353331367.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Бордо,Цвет,Бордо,NATURALE
ПРЯЖА > ALIZE,NATURALE Rozovyj,https://2676270.ru/upload/iblock/7a8/1532353545392.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Rozovyj,Цвет,Розовый,NATURALE
ПРЯЖА > ALIZE,NATURALE Temno-sinij,https://2676270.ru/upload/iblock/348/1532353080430.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Temno-sinij,Цвет,Темно-синий,NATURALE
ПРЯЖА > ALIZE,NATURALE Sirenevyj,https://2676270.ru/upload/iblock/f8e/153329656046.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Sirenevyj,Цвет,Сиреневый,NATURALE
ПРЯЖА > ALIZE,NATURALE Birjuzovyj,https://2676270.ru/upload/iblock/b74/1532352979484.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Birjuzovyj,Цвет,Бирюзовый,NATURALE
ПРЯЖА > ALIZE,NATURALE Izumrud,https://2676270.ru/upload/iblock/43e/1550665838507.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Izumrud,Цвет,Изумруд,NATURALE
ПРЯЖА > ALIZE,NATURALE Goluboj,https://2676270.ru/upload/iblock/d69/1532352956549.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Goluboj,Цвет,Голубой,NATURALE
ПРЯЖА > ALIZE,NATURALE Temno-sinij,https://2676270.ru/upload/iblock/1b1/156596130058.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Temno-sinij,Цвет,Темно-синий,NATURALE
ПРЯЖА > ALIZE,NATURALE Morskaja volna,https://2676270.ru/upload/iblock/afc/15444403745908kesit.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Morskaja volna,Цвет,Морская волна,NATURALE
ПРЯЖА > ALIZE,NATURALE Malinovyj,https://2676270.ru/upload/iblock/8d8/15444400125909kesit.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Malinovyj,Цвет,Малиновый,NATURALE
ПРЯЖА > ALIZE,NATURALE Zheltyj,https://2676270.ru/upload/iblock/3a4/15444398795910kesit.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Zheltyj,Цвет,Желтый,NATURALE
ПРЯЖА > ALIZE,NATURALE Фуксия,https://2676270.ru/upload/iblock/4c4/15444392175912kesit.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Фуксия,Цвет,Фуксия,NATURALE
ПРЯЖА > ALIZE,NATURALE Goluboj,https://2676270.ru/upload/iblock/396/15444397735914kesit.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Goluboj,Цвет,Голубой,NATURALE
ПРЯЖА > ALIZE,NATURALE Bezhevyj,https://2676270.ru/upload/iblock/da0/15444397145916kesit.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Bezhevyj,Цвет,Бежевый,NATURALE
ПРЯЖА > ALIZE,NATURALE Pepel'nyj melanzh,https://2676270.ru/upload/iblock/c5a/15444396425917kesit.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Pepel'nyj melanzh,Цвет,Пепельный меланж,NATURALE
ПРЯЖА > ALIZE,NATURALE Vasilek ombre,https://2676270.ru/upload/iblock/321/15659617126045.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variation,NATURALE Vasilek ombre,Цвет,Василек омбре,NATURALE
ПРЯЖА > ALIZE,NATURALE,https://2676270.ru/upload/resize_cache/iblock/417/230_189_1/1533293665206.jpg,"Состав: 60% Шерсть - 40% Xлопок, Длина нити: 100 гр. - 230 м., Вес упаковки: 500 гр.",1080,visible,variable,NATURALE,Цвет,"Василек, Темная фуксия, Пурпурный, Желтый, Джинс, Хаки, Бордо, Розовый, Темно-синий, Сиреневый, Бирюзовый, Изумруд, Голубой, Темно-синий, Морская волна, Малиновый, Желтый, Фуксия, Голубой, Бежевый, Пепельный меланж, Василек омбре",
ПРЯЖА > ALIZE,PUFFY Горчица,https://2676270.ru/upload/iblock/fbe/158192960102-1.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Горчица,Цвет,Горчица,PUFFY
ПРЯЖА > ALIZE,PUFFY Фуксия,https://2676270.ru/upload/iblock/cac/1581931075107.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Фуксия,Цвет,Фуксия,PUFFY
ПРЯЖА > ALIZE,PUFFY Slivovyj,https://2676270.ru/upload/iblock/642/1518000775111.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Slivovyj,Цвет,Сливовый,PUFFY
ПРЯЖА > ALIZE,PUFFY Svetlo-zheltyj,https://2676270.ru/upload/iblock/261/150640867113.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Svetlo-zheltyj,Цвет,Светло-желтый,PUFFY
ПРЯЖА > ALIZE,PUFFY Василек,https://2676270.ru/upload/iblock/7c2/1518000625141.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Василек,Цвет,Василек,PUFFY
ПРЯЖА > ALIZE,PUFFY Лаванда,https://2676270.ru/upload/iblock/d18/1506408731146.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Лаванда,Цвет,Лаванда,PUFFY
ПРЯЖА > ALIZE,PUFFY Фуксия,https://2676270.ru/upload/iblock/e5e/1523543801149.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Фуксия,Цвет,Фуксия,PUFFY
ПРЯЖА > ALIZE,PUFFY Льдинка,https://2676270.ru/upload/iblock/09b/150640877815.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Льдинка,Цвет,Льдинка,PUFFY
ПРЯЖА > ALIZE,PUFFY Goluboj Sochi,https://2676270.ru/upload/iblock/819/153258699716.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Goluboj Sochi,Цвет,Голубой Сочи,PUFFY
ПРЯЖА > ALIZE,PUFFY Пудра,https://2676270.ru/upload/iblock/4ae/1591169542161.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Пудра,Цвет,Пудра,PUFFY
ПРЯЖА > ALIZE,PUFFY Bezhevyj melanzh,https://2676270.ru/upload/iblock/709/1519712234179.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Bezhevyj melanzh,Цвет,Бежевый меланж,PUFFY
ПРЯЖА > ALIZE,PUFFY Svetlo-goluboj,https://2676270.ru/upload/iblock/dae/1506408737183.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Svetlo-goluboj,Цвет,Светло-голубой,PUFFY
ПРЯЖА > ALIZE,PUFFY Zheltyj,https://2676270.ru/upload/iblock/d22/1532587203216.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Zheltyj,Цвет,Желтый,PUFFY
ПРЯЖА > ALIZE,PUFFY Беж,https://2676270.ru/upload/iblock/dfe/1571058420262.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Беж,Цвет,Беж,PUFFY
ПРЯЖА > ALIZE,PUFFY Molochno-bezhevyj,https://2676270.ru/upload/iblock/acf/1574759272268.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Molochno-bezhevyj,Цвет,Молочно-бежевый,PUFFY
ПРЯЖА > ALIZE,PUFFY Svetlaja siren',https://2676270.ru/upload/iblock/897/153258708627.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Svetlaja siren',Цвет,Светлая сирень,PUFFY
ПРЯЖА > ALIZE,PUFFY Роза,https://2676270.ru/upload/iblock/976/155239339528.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Роза,Цвет,Роза,PUFFY
ПРЯЖА > ALIZE,PUFFY Svetlo-birjuzovyj,https://2676270.ru/upload/iblock/dae/1506408748287.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Svetlo-birjuzovyj,Цвет,Светло-бирюзовый,PUFFY
ПРЯЖА > ALIZE,PUFFY Jarko-goluboj,https://2676270.ru/upload/iblock/8b6/1506408748287.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Jarko-goluboj,Цвет,Ярко-голубой,PUFFY
ПРЯЖА > ALIZE,PUFFY Svetlo-rozovyj,https://2676270.ru/upload/iblock/549/150640879531.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Svetlo-rozovyj,Цвет,Светло-розовый,PUFFY
ПРЯЖА > ALIZE,PUFFY Шампань,https://2676270.ru/upload/iblock/3d4/1506408661310.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Шампань,Цвет,Шампань,PUFFY
ПРЯЖА > ALIZE,PUFFY Kofe Mokka,https://2676270.ru/upload/iblock/c36/1581931116321.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Kofe Mokka,Цвет,Кофе Мокка,PUFFY
ПРЯЖА > ALIZE,PUFFY Oranzhevyj,https://2676270.ru/upload/iblock/b3b/1532587254336.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Oranzhevyj,Цвет,Оранжевый,PUFFY
ПРЯЖА > ALIZE,PUFFY Пудра,https://2676270.ru/upload/iblock/8c9/1506408788340.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Пудра,Цвет,Пудра,PUFFY
ПРЯЖА > ALIZE,PUFFY Василек,https://2676270.ru/upload/iblock/f15/1575976593360-new.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Василек,Цвет,Василек,PUFFY
ПРЯЖА > ALIZE,PUFFY Goluboj,https://2676270.ru/upload/iblock/a0e/1532587141374.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Goluboj,Цвет,Голубой,PUFFY
ПРЯЖА > ALIZE,PUFFY Orhideja,https://2676270.ru/upload/iblock/79d/1582358076378_copy.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Orhideja,Цвет,Орхидея,PUFFY
ПРЯЖА > ALIZE,PUFFY Salatovyj,https://2676270.ru/upload/iblock/b2a/151800050841.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Salatovyj,Цвет,Салатовый,PUFFY
ПРЯЖА > ALIZE,PUFFY Svetlo-seryj,https://2676270.ru/upload/iblock/3b0/1506408834416.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Svetlo-seryj,Цвет,Светло-серый,PUFFY
ПРЯЖА > ALIZE,PUFFY Sredne-seryj,https://2676270.ru/upload/iblock/ab0/1571059761428.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Sredne-seryj,Цвет,Средне-серый,PUFFY
ПРЯЖА > ALIZE,PUFFY Лаванда,https://2676270.ru/upload/iblock/25f/1552393758437.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Лаванда,Цвет,Лаванда,PUFFY
ПРЯЖА > ALIZE,PUFFY Zelenyj,https://2676270.ru/upload/iblock/c46/1552393523485.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Zelenyj,Цвет,Зеленый,PUFFY
ПРЯЖА > ALIZE,PUFFY Svetlo-birjuzovyj,https://2676270.ru/upload/iblock/5f4/1532697794490.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Svetlo-birjuzovyj,Цвет,Светло-бирюзовый,PUFFY
ПРЯЖА > ALIZE,PUFFY Zheltyj,https://2676270.ru/upload/iblock/51d/1571060612509.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Zheltyj,Цвет,Желтый,PUFFY
ПРЯЖА > ALIZE,PUFFY Suhaja roza,https://2676270.ru/upload/iblock/d12/1582803324520_kesit_copy.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Suhaja roza,Цвет,Сухая роза,PUFFY
ПРЯЖА > ALIZE,PUFFY Persikovyj,https://2676270.ru/upload/iblock/966/1571059333529.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Persikovyj,Цвет,Персиковый,PUFFY
ПРЯЖА > ALIZE,PUFFY Bezhevyj,https://2676270.ru/upload/iblock/ce9/1523543946530.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Bezhevyj,Цвет,Бежевый,PUFFY
ПРЯЖА > ALIZE,PUFFY  Коала,https://2676270.ru/upload/iblock/36e/1580211594puffy1.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY  Коала,Цвет, Коала,PUFFY
ПРЯЖА > ALIZE,PUFFY Belyj,https://2676270.ru/upload/iblock/41b/150640849655.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Belyj,Цвет,Белый,PUFFY
ПРЯЖА > ALIZE,PUFFY Корица,https://2676270.ru/upload/iblock/6d0/1591166954597_copy.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Корица,Цвет,Корица,PUFFY
ПРЯЖА > ALIZE,PUFFY Chernyj,https://2676270.ru/upload/iblock/729/153258732460.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Chernyj,Цвет,Черный,PUFFY
ПРЯЖА > ALIZE,PUFFY Korallovyj,https://2676270.ru/upload/iblock/1ab/1552394260619.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Korallovyj,Цвет,Коралловый,PUFFY
ПРЯЖА > ALIZE,PUFFY Svetlo-molochnyj,https://2676270.ru/upload/iblock/110/150640854162.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Svetlo-molochnyj,Цвет,Светло-молочный,PUFFY
ПРЯЖА > ALIZE,PUFFY Petrol',https://2676270.ru/upload/iblock/e2f/1575980396646_copy.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Petrol',Цвет,Петроль,PUFFY
ПРЯЖА > ALIZE,PUFFY Bezhevyj golub',https://2676270.ru/upload/iblock/2bd/1580211620puffy2.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Bezhevyj golub',Цвет,Бежевый голубь,PUFFY
ПРЯЖА > ALIZE,PUFFY Леопард,https://2676270.ru/upload/iblock/a4c/1598525054716.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Леопард,Цвет,Леопард,PUFFY
ПРЯЖА > ALIZE,PUFFY Белка,https://2676270.ru/upload/iblock/a5a/1598525066718.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Белка,Цвет,Белка,PUFFY
ПРЯЖА > ALIZE,PUFFY Krokodil,https://2676270.ru/upload/iblock/c98/1598525073719.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Krokodil,Цвет,Крокодил,PUFFY
ПРЯЖА > ALIZE,PUFFY Ugol'no-seryj,https://2676270.ru/upload/iblock/e67/151800056687.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Ugol'no-seryj,Цвет,Угольно-серый,PUFFY
ПРЯЖА > ALIZE,PUFFY Suhaja roza,https://2676270.ru/upload/iblock/4c9/157105971098.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variation,PUFFY Suhaja roza,Цвет,Сухая роза,PUFFY
ПРЯЖА > ALIZE,PUFFY,https://2676270.ru/upload/resize_cache/iblock/ce1/230_189_1/1506410175puff.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 9,5 м., Вес упаковки: 500 гр.",855,visible,variable,PUFFY,Цвет,"Горчица, Фуксия, Сливовый, Светло-желтый, Василек, Лаванда, Фуксия, Льдинка, Голубой Сочи, Пудра, Бежевый меланж, Светло-голубой, Желтый, Беж, Молочно-бежевый, Светлая сирень, Роза, Светло-бирюзовый, Ярко-голубой, Светло-розовый, Шампань, Кофе Мокка, Оранжевый, Пудра, Василек, Голубой, Орхидея, Салатовый, Светло-серый, Средне-серый, Лаванда, Зеленый, Светло-бирюзовый, Желтый, Сухая роза, Персиковый, Бежевый,  Коала, Белый, Корица, Черный, Коралловый, Светло-молочный, Петроль, Бежевый голубь, Леопард, Белка, Крокодил, Угольно-серый, Сухая роза",
ПРЯЖА > ALIZE,PUFFY COLOR Belyj/zheltyj/rozovyj/birjuzovyj,https://2676270.ru/upload/iblock/bd8/15115074985862.jpg,"Состав: 100% Микрополиэстер, Длина нити: 100 гр. - 9 м., Вес упаковки: 500 гр.",885,visible,variation,PUFFY COLOR Belyj/zheltyj/rozovyj/birjuzovyj,Цвет,Белый/желтый/розовый/бирюзовый,PUFFY COLOR
ПРЯЖА > ALIZE,PUFFY COLOR Rozovyj,https://2676270.ru/upload/iblock/5f1/15115070855863.jpg,"Состав: 100% Микрополиэстер, Длина нити: 100 гр. - 9 м., Вес упаковки: 500 гр.",885,visible,variation,PUFFY COLOR Rozovyj,Цвет,Розовый,PUFFY COLOR
ПРЯЖА > ALIZE,PUFFY COLOR Rozovyj/seryj,https://2676270.ru/upload/iblock/e92/15115071085864.jpg,"Состав: 100% Микрополиэстер, Длина нити: 100 гр. - 9 м., Вес упаковки: 500 гр.",885,visible,variation,PUFFY COLOR Rozovyj/seryj,Цвет,Розовый/серый,PUFFY COLOR
ПРЯЖА > ALIZE,PUFFY COLOR Goluboj,https://2676270.ru/upload/iblock/064/15115071375865.jpg,"Состав: 100% Микрополиэстер, Длина нити: 100 гр. - 9 м., Вес упаковки: 500 гр.",885,visible,variation,PUFFY COLOR Goluboj,Цвет,Голубой,PUFFY COLOR
